855 186 
186 454 
186 427 
427 454 
427 343 
517 918 
918 678 
678 517 
749 517 
828 272 
272 854 
854 828 
828 682 
374 828 
854 736 
736 828 
795 374 
614 795 
404 795 
795 828 
795 272 
496 795 
799 631 
306 799 
617 799 
799 376 
955 799 
431 600 
600 748 
600 35 
600 874 
600 160 
83 431 
815 83 
83 974 
736 83 
340 272 
994 340 
340 854 
893 632 
632 373 
675 978 
978 605 
978 194 
978 659 
186 675 
675 532 
532 186 
326 532 
532 427 
532 918 
918 427 
389 141 
141 993 
919 141 
141 96 
141 112 
141 870 
870 112 
389 870 
266 403 
403 407 
389 403 
403 870 
767 870 
403 767 
403 649 
53 921 
921 179 
722 921 
921 405 
921 61 
115 314 
314 722 
594 115 
260 594 
594 774 
112 594 
594 16 
870 136 
136 112 
136 594 
136 115 
767 136 
578 236 
449 578 
578 339 
578 234 
234 339 
970 88 
544 970 
977 970 
970 653 
364 970 
150 747 
747 704 
747 965 
747 669 
747 977 
457 776 
776 597 
457 88 
88 776 
970 776 
977 776 
582 950 
950 859 
950 320 
88 950 
950 457 
624 582 
19 624 
533 624 
294 624 
320 624 
950 624 
397 739 
739 778 
778 397 
397 400 
549 397 
386 397 
739 706 
706 778 
228 706 
706 927 
706 906 
377 82 
873 377 
377 338 
126 377 
745 924 
924 307 
339 924 
924 34 
234 727 
727 339 
727 924 
504 924 
727 504 
809 504 
504 892 
892 809 
169 892 
892 586 
169 809 
849 169 
41 849 
869 849 
338 849 
849 809 
841 534 
534 248 
248 841 
99 248 
248 480 
248 819 
858 413 
413 518 
518 858 
858 198 
104 858 
858 285 
589 207 
207 915 
207 413 
356 207 
231 207 
518 207 
413 324 
324 841 
534 324 
324 27 
858 324 
324 104 
224 495 
702 224 
800 224 
800 312 
312 224 
312 111 
111 224 
800 335 
335 312 
335 475 
443 335 
335 375 
415 335 
415 312 
423 254 
254 759 
111 254 
254 545 
254 415 
312 254 
491 189 
189 73 
189 651 
786 189 
189 826 
986 189 
986 73 
721 172 
222 721 
721 209 
842 721 
803 721 
52 187 
658 52 
960 52 
864 52 
52 986 
52 73 
938 183 
183 210 
183 651 
737 183 
183 243 
938 243 
723 183 
56 170 
170 319 
170 923 
243 170 
84 923 
170 84 
938 170 
276 519 
586 276 
276 558 
996 295 
295 592 
592 996 
996 134 
161 996 
578 746 
746 234 
890 975 
975 86 
532 975 
975 918 
326 975 
975 678 
63 509 
509 602 
509 84 
235 98 
382 235 
343 235 
235 54 
773 235 
98 342 
342 102 
410 342 
342 29 
29 410 
410 102 
794 410 
29 794 
687 410 
794 687 
542 794 
794 742 
332 517 
749 332 
676 332 
673 340 
340 399 
399 673 
399 558 
558 592 
592 399 
399 994 
83 705 
705 431 
736 705 
854 705 
304 340 
673 304 
673 81 
81 304 
304 854 
304 705 
81 705 
359 317 
160 359 
359 110 
110 317 
273 295 
295 408 
408 273 
734 81 
673 734 
734 273 
273 110 
110 734 
734 359 
359 81 
875 632 
893 875 
875 799 
955 875 
631 875 
894 675 
